时尚	组图：7件潮品就能打点度假行囊导语：又到了旅行的多发时节，你是否也盘算着该如何打点自己的度假行囊呢？一双舒适的胶质果冻平底鞋、一副高防晒系数的超大墨镜，抑或是既遮阳又抢眼的巴拿马大草帽？一双舒适的鞋选择一双舒服且合脚的鞋子，自然是度假装备中的头等要事。但基于并不是跋山涉水的辛苦旅程，所以兼顾舒适与时装性的鞋子才是正确的选择。本季塑料凉鞋可谓是大热中的大热，式样从丁字到罗马款全都紧跟时下流行，而且可爱的糖果色给予你更多的时尚选择。旅行时，不妨挑上一款靓丽的塑料鞋，擦上指甲油，绝对实用又时髦！一副防紫外线墨镜无论你是为了遮阳还是装范儿，在这个季节出行，太阳镜绝对是必须携带的。且从实用的角度出发，款式百搭且镜片防晒指数高的才是最佳选择。灰色镜片能够抵御红外线和95%的紫外线，且不会使景物原来的颜色因镜片而改变。而Alexander Wang的这款太阳镜是和英国著名眼镜设计师Linda Farrow 合作推出的，渐变色猫眼型镜框，复古摩登又很有未来感，和他的服装一样有极具个性，让你感觉酷到极致，就连lady gaga也是它们的疯狂粉丝。一顶万能的帽子说帽子万能绝对不是夸张，因为它的的确确既能帮你遮阳挡脸，还能起到装饰作用。实在是度假旅行中必备的时尚单品。最能遮挡太阳光的款式，适合搭配田园或海滩风格的服装。适宜脸型： 几乎任何脸型都可以，巨大的帽檐还可以起到修饰作用。一个轻便的包包在外旅行途中，准备一个轻便且实用的包是十分必要的。尽量选择基本色系，一定要可以和度假期间的所有衣服相搭配。柔软质地的Shopper可以折叠放置在大行李里，需要的时候随时使用。
娱乐	历届华表奖新人浮沉录：曾经新丁今何在？新浪娱乐讯 近日，第十四届华表奖十八个奖项提名名单公布，其中入围优秀新人演员奖的不仅有已经凭借在电视剧领域的出色表现而积攒下超高人气的文章(微博)，还有一出道就头顶谋女郎的光环，让人不关注都不行的周冬雨(微博)，以及凭借电影《80’后》获得一定知名度的刘冬(微博)。纵览华表奖历届新人奖入围名单，有人出道至今未获得新人奖，却并不能阻碍他们的成名之路；有人笑捧华表，并以此为杠杆，撬动更辉煌的前程；当然也有人拿下优秀新人之后就湮没无闻了。曾经的小星星们如今星途如何？不妨来盘点一下。入围新人奖开启明星之路代表人物：章子怡(微博)、范冰冰、周冬雨、刘冬章子怡早在2000年的时候，章子怡便与华表奖结下了不解之缘。当时，章子怡凭借老谋子的转型之作《我的父亲母亲》入围了华表奖优秀新人女演员奖，虽然最终与此奖项失之交臂，但随后章子怡接连出演由李安执导的《卧虎藏龙》和成龙(微博)电影《尖峰时刻2》，这两部既卖座又叫好的大片一经上映，章子怡迅速蹿升至一线女星行列，风头一时无两。随后章子怡又连续出演老谋子的《十面埋伏》和陈凯歌(微博)导演的《梅兰芳》，凭借在这两部大片中的精彩演出，章子怡连夺第十一届和第十三届华表奖优秀女演员奖，正所谓失之东隅，收之桑榆。范冰冰范冰冰也曾凭借电影《手机》获得华表奖优秀新人女演员奖的提名，虽最终未曾获奖，但这丝毫不影响大家对她的肯定。之后，范冰冰更是获得了东京电影节最佳女主角奖、大众电影百花奖最佳女主角奖等一系列国内外奖项。有意思的是，范冰冰虽然没有拿过华表奖，却因为她在电影事业上做出的努力而获得了成为开奖嘉宾的资格。在第十二届华表奖上她受邀与著名导演陈可辛一起，颁发典礼的重头大奖“优秀女演员奖”，为她的好朋友李冰冰(微博)和前辈丁嘉莉开出了大奖。周冬雨凭借着饰演张艺谋执导的电影《山楂树之恋》中“静秋”一角而一炮走红的周冬雨也入围了本届华表奖的优秀新人女演员奖，虽说鹿死谁手还尚未可知，但可以断言的是，在华表奖的红毯上，这位年纪轻轻的“谋女郎”必将是各大媒体竞相追捧的对象。华表奖颁奖典礼被定在8月28号，而3天后的8月31号便是各大院校开学的日子，对于顺利考入北京电影学院表演系的周冬雨来说，也算是一个重大的日子，那么这会不会将是周冬雨的又一次“双喜临门”呢？让我们拭目以待。刘冬凭借电影《80’后》入围华表奖优秀新人女演员奖的刘冬算是演艺界的新人。在拍摄完《80’后》之后，刘冬近期接拍了云集张柏芝、任贤齐(微博)、周海媚(微博)等港台明星的古装电影《杨门女将》，在片中饰演英姿飒爽能文能武的杨九妹。由于该片将于近期上映，目前已进入宣传期。据圈内人透露，刘冬签约公司正在为她量身定制电影，种种迹象表明刘冬正在“爆发”的行军路上，整体实力不容小觑。看来本届在刘冬和周冬雨之间的新人奖之争或许会是一番势均力敌的龙争虎斗。入围拿奖 星途一帆风顺  代表人物：张静初、徐静蕾凭借《花腰新娘》获得第十一届华表奖优秀新人女演员奖的张静初，她的星途可谓一帆风顺。之后张静初的片约不断，先后接拍了《七剑》《窃听风云》《门徒》《唐山大地震》等一系列叫好又叫座的电影，她的演技也获得了顾长卫、徐克、尔冬升等大牌导演的认可，顺理成章的跻身国内一线女星的行列。徐静蕾在2003年华表奖的颁奖典礼上，徐静蕾因饰演张元(微博)导演电影《我爱你》片中杜小桔一角获得了优秀新人女演员奖，之后便一发而不可收拾，先后接拍了《投名状》《新宿事件》《将爱情进行到底》等一系列大家耳熟能详的电影。而徐静蕾又因为自导自演了电影《一个陌生女人的来信》《梦想照进现实》《杜拉拉升职记》，更因《杜拉拉升职记》跻身亿元名导俱乐部，演艺事业的突飞猛进也为她带来了极高的社会关注度，其博客点击率在中国大陆地区长期排名第一，因此被誉为大陆影视圈的“才女”。风光一时 昙花一现 代表人物：陈曦、邱林陈曦《冰与火》是1999年上映的一部体育佳作，职业滑冰运动员陈曦因饰演该片女主人公邓羚一角获得了第六届华表奖优秀新人女演员奖，至此之后再也没有接拍任何影视作品。邱林说到张艺谋的电影《千里走单骑》，相信大家都不会陌生，那么大家还记得片中那个本色演出的地下导游邱林么？虽然是非职业演员，但也算是名噪一时的“谋男郎”，紧接着邱林因在《香巴拉信使》中饰演男主角王大河一角而受到评委们的青睐，一举夺得了第十二届华表奖优秀新人男演员奖，成为了当时最大的一匹黑马。如此看来，“谋男郎”邱林的星途貌似是一片坦途，但其实不然。邱林在演完《千里走单骑》之后失业了，以前是干“地下工作”，现在成了公众人物，大家都知道他没有导游证，也因此丢了工作投身到电影艺术里。邱林签下经纪人后才发现，这碗饭并不好吃，3年过去了才签下第二部戏，而继《香巴拉信使》之后又是三年，邱林终于能在武侠喜剧《刀客外传》中饰演角色，虽然只是一个小配角。邱林自己也常常调侃地说：“后来我慢慢想通了，我其实只是第二个魏敏芝。”新浪娱乐讯 近日，第十四届华表奖十八个奖项提名名单公布，其中入围优秀新人演员奖的不仅有已经凭借在电视剧领域的出色表现而积攒下超高人气的文章(微博)，还有一出道就头顶谋女郎的光环，让人不关注都不行的周冬雨(微博)，以及凭借电影《80’后》获得一定知名度的刘冬(微博)。纵览华表奖历届新人奖入围名单，有人出道至今未获得新人奖，却并不能阻碍他们的成名之路；有人笑捧华表，并以此为杠杆，撬动更辉煌的前程；当然也有人拿下优秀新人之后就湮没无闻了。曾经的小星星们如今星途如何？不妨来盘点一下。入围新人奖开启明星之路代表人物：章子怡(微博)、范冰冰、周冬雨、刘冬章子怡早在2000年的时候，章子怡便与华表奖结下了不解之缘。当时，章子怡凭借老谋子的转型之作《我的父亲母亲》入围了华表奖优秀新人女演员奖，虽然最终与此奖项失之交臂，但随后章子怡接连出演由李安执导的《卧虎藏龙》和成龙(微博)电影《尖峰时刻2》，这两部既卖座又叫好的大片一经上映，章子怡迅速蹿升至一线女星行列，风头一时无两。随后章子怡又连续出演老谋子的《十面埋伏》和陈凯歌(微博)导演的《梅兰芳》，凭借在这两部大片中的精彩演出，章子怡连夺第十一届和第十三届华表奖优秀女演员奖，正所谓失之东隅，收之桑榆。范冰冰范冰冰也曾凭借电影《手机》获得华表奖优秀新人女演员奖的提名，虽最终未曾获奖，但这丝毫不影响大家对她的肯定。之后，范冰冰更是获得了东京电影节最佳女主角奖、大众电影百花奖最佳女主角奖等一系列国内外奖项。有意思的是，范冰冰虽然没有拿过华表奖，却因为她在电影事业上做出的努力而获得了成为开奖嘉宾的资格。在第十二届华表奖上她受邀与著名导演陈可辛一起，颁发典礼的重头大奖“优秀女演员奖”，为她的好朋友李冰冰(微博)和前辈丁嘉莉开出了大奖。周冬雨凭借着饰演张艺谋执导的电影《山楂树之恋》中“静秋”一角而一炮走红的周冬雨也入围了本届华表奖的优秀新人女演员奖，虽说鹿死谁手还尚未可知，但可以断言的是，在华表奖的红毯上，这位年纪轻轻的“谋女郎”必将是各大媒体竞相追捧的对象。华表奖颁奖典礼被定在8月28号，而3天后的8月31号便是各大院校开学的日子，对于顺利考入北京电影学院表演系的周冬雨来说，也算是一个重大的日子，那么这会不会将是周冬雨的又一次“双喜临门”呢？让我们拭目以待。刘冬凭借电影《80’后》入围华表奖优秀新人女演员奖的刘冬算是演艺界的新人。在拍摄完《80’后》之后，刘冬近期接拍了云集张柏芝、任贤齐(微博)、周海媚(微博)等港台明星的古装电影《杨门女将》，在片中饰演英姿飒爽能文能武的杨九妹。由于该片将于近期上映，目前已进入宣传期。据圈内人透露，刘冬签约公司正在为她量身定制电影，种种迹象表明刘冬正在“爆发”的行军路上，整体实力不容小觑。看来本届在刘冬和周冬雨之间的新人奖之争或许会是一番势均力敌的龙争虎斗。入围拿奖 星途一帆风顺  代表人物：张静初、徐静蕾凭借《花腰新娘》获得第十一届华表奖优秀新人女演员奖的张静初，她的星途可谓一帆风顺。之后张静初的片约不断，先后接拍了《七剑》《窃听风云》《门徒》《唐山大地震》等一系列叫好又叫座的电影，她的演技也获得了顾长卫、徐克、尔冬升等大牌导演的认可，顺理成章的跻身国内一线女星的行列。徐静蕾在2003年华表奖的颁奖典礼上，徐静蕾因饰演张元(微博)导演电影《我爱你》片中杜小桔一角获得了优秀新人女演员奖，之后便一发而不可收拾，先后接拍了《投名状》《新宿事件》《将爱情进行到底》等一系列大家耳熟能详的电影。而徐静蕾又因为自导自演了电影《一个陌生女人的来信》《梦想照进现实》《杜拉拉升职记》，更因《杜拉拉升职记》跻身亿元名导俱乐部，演艺事业的突飞猛进也为她带来了极高的社会关注度，其博客点击率在中国大陆地区长期排名第一，因此被誉为大陆影视圈的“才女”。风光一时 昙花一现 代表人物：陈曦、邱林陈曦《冰与火》是1999年上映的一部体育佳作，职业滑冰运动员陈曦因饰演该片女主人公邓羚一角获得了第六届华表奖优秀新人女演员奖，至此之后再也没有接拍任何影视作品。邱林说到张艺谋的电影《千里走单骑》，相信大家都不会陌生，那么大家还记得片中那个本色演出的地下导游邱林么？虽然是非职业演员，但也算是名噪一时的“谋男郎”，紧接着邱林因在《香巴拉信使》中饰演男主角王大河一角而受到评委们的青睐，一举夺得了第十二届华表奖优秀新人男演员奖，成为了当时最大的一匹黑马。如此看来，“谋男郎”邱林的星途貌似是一片坦途，但其实不然。邱林在演完《千里走单骑》之后失业了，以前是干“地下工作”，现在成了公众人物，大家都知道他没有导游证，也因此丢了工作投身到电影艺术里。邱林签下经纪人后才发现，这碗饭并不好吃，3年过去了才签下第二部戏，而继《香巴拉信使》之后又是三年，邱林终于能在武侠喜剧《刀客外传》中饰演角色，虽然只是一个小配角。邱林自己也常常调侃地说：“后来我慢慢想通了，我其实只是第二个魏敏芝。”
游戏	打通任督二脉和《江湖行》称霸武林“任督二脉”一向是中医学领域的重要学术精髓。正所谓任脉主血，督脉主气，为人体经络主脉。任督二脉若通，则八脉通；八脉通，则百脉通，进而能改善体质，强筋健骨，促进循环。其实“任督二脉”之所以被人所熟知，其功劳还要归咎于众多武侠小说里经过艺术加工后所渲染出的神奇效果。比如可藉由武功高强之人打通自身的任督二脉从而功力加倍或者原本并不精通武艺的无名小辈，在打通任督二脉后内力大增，短时间就将别人需要耗时几年的武功秘籍学有所成等，所以，就给人们感觉任督二脉一旦被打通，武功即突飞猛进，故也成为一般人最为熟知的气脉名称。只可惜，上面所说的永远只存在于武侠小说中，而作为平凡人的我们，也只能从小说中过一把干瘾了。如果，现在我说有这样一款游戏，能让你切身体会到“打通任督二脉”所带来的至高境界，你会不会惊讶呢？至于，究竟是哪款游戏？下面，容小编我用一分钟的时间来介绍一下，它是一款投资大耗时久，精雕细琢的游戏，在继承经典传世的武侠文化外突破重重障碍，以不一样的游戏理念，不一样的游戏体验带给玩家全新的武侠世界，它就是《江湖行》。《江湖行》的特色系统众多，但既然小编我开篇已经提到了“任督二脉”，那么，今天我就满足大家的好奇心，一起来研究下《江湖行》中是“任督二脉”该如何打通，打通后是否又如武侠小说中所说的一样，武功大增呢？在《江湖行》中，任督二脉的穴位通过元气打通。任督二脉的各穴位打通后，分别提升人物的体力和内力最大值。第一次打通任督二脉方至小周天境界。人物在获得10个额外的天赋点的同时，还可以精研武功；第二次打通任督二脉方至大周天境界。人物在获得10个额外的天赋点的同时，还可以自创武功；第三次打通任督二脉方至天人合一境界。人物可获得20个额外的天赋当随着任督二脉不断被打通，玩家的人物属性和武功修为也得到了不断提升，渐渐的从习武练功到独创武学再到天人合一，独步武林，这一步步的成长都如武侠小说里所说的一样，一旦打通了“任督二脉”，你就离称霸武林的大业不远了。武侠文化，是中华民族古朴神秘文化的不锈产物，它需要我们的不断传承与发扬。《江湖行》正是将这一理念贯彻始终，这也正是《江湖行》能在现在这样竞争激烈的游戏“江湖”中，笑傲武林的制胜关键。那么现在就来和《江湖行》一起，“称霸武林”吧！《江湖行》：http://jhx.game2.cn/Game2游戏平台成立于2008年9月1日，是国内最早提倡用心交流，玩家至上，营造快乐的游戏平台。“精品、沟通、服务”一直是game2平台立足的核心理念。Game2游戏平台成立一年以来，已经积累了超过1500万的注册用户，活跃用户超过350万，同时在线平均人数将近30万。目前旗下同时运营着包括《江湖行》、《热血2》、《三十六计》、《武林英雄》、《热血三国》、《魔力学堂》、《天书奇谈》、《明朝时代》近二十款精品游戏，囊括了角色扮演、战争策略、模拟经营、社区养成等各类型游戏的经典代表作。Game2游戏平台以其真诚的服务在竞争激烈的市场上站稳了脚跟，7*24小时的400服务电话和在线GM问答体系更被玩家传为美谈。虽然game2目前赢得了良好的口碑和取得了骄人的成绩，但game2会始终坚定步伐的继续将快乐、将沟通、将服务传递给玩家，也只有这样，才能对得起，“网页游戏先驱者”的称号。《江湖行》官方网站：http://jhx.game2.cn/——好游戏，找哥们http://www.game2.cn/
教育	美国留学高峰提前来到 考生呼吁ETS增加考点新托福网考 一“位”难求 考生呼吁ETS增加考点与考试次数近日，新托福7月至10月网上报名刚启动，考生即展开“抢位”大战，全国所有城市的考位在5个多小时内即宣告报满，而没有报上名的考生还大有人在。与此同时，美国驻华大使馆(微博)最新数据显示，中国学生赴美学生签证通过率已达85%，为历史最高，美国方面正在采取增加新的签证官职位、增加签证有效期等措施以促进签证速度的加快，吸引更多中国学生赴美留学。无论是新托福考位的紧张，还是美国留学签证的利好，以及2007年大批高中生赴美就读本科名校的录取情况，都充分显示美国留学高峰已经提前到来。鉴于目前新托福考位紧张和签证申请排队的状况，美国使领馆签证处及ETS新托福考试能够有效解决上述问题，应对提前到来的留学高峰，缓解目前留美学生的焦虑情绪。美国留学汹涌势头再攀高峰自2005年美国签证政策的回暖，中国赴美留学人数节节攀升。美国驻华总领事莫韩先生日前在新闻发布会上表示，2006年共有25600余名中国学生获得留美签证，这个数据还将不断增长，2007年5月美国使领馆向中国学生发放的留学签证比去年同期递增了52%，有82%的中国学生申请到了不同程度的美国大学奖学金。在签证、院校以及奖学金申请的一路绿灯下，中国学子赴美深造的热度急升。在美国研究生申请方面，成员包括480多家美国和加拿大高等学府的民间教育机构研究生院理事会新近公布的调查显示，截止2007年2月，美国各大学的研究生院收到的外国学生申请比2006年同期上升8%，中国仍然是美国高校外国留学生的主要来源之一，希望于2007年秋季就读美国院校的中国申请人比去年增加17%，增幅远超印度和韩国。在美国本科教育申请方面，中国学生越来越意识到读大学可以有多元化的选择，他们在选择国内大学，港澳高校的同时，同样可选择美、加、英、澳等国的高校。仅去年秋季一个60人规模的SAT培训班，即有10余人被包括哈佛、耶鲁、威廉姆斯文理学院等世界顶尖学府在内的美国综合排名前10-20名的院校录取并取得全奖，还有30-40人被美国排名前50-100名的学校录取，大多数学生都获得了不同额度的奖学金或助学金。但这仅培训系统中的一个SAT班级，若将新各地分校的学生录取情况综合起来，数字将十分可观。据悉，SAT培训开设至今，招生人数一直呈倍数增长。葛文伟表示，2006年，中国学生赴美国留学人群已形成一个洪峰，中国学生的留美热情在美国大学及美国政府持续开放态度的刺激下，将在2007年推向更高潮，预计今年赴美留学并获取签证的中国学生人数将会创下历史新高，而在尝到美国本科留学甜头的高中生及家长们的带动下，2007年的高中留学人数还将继续增长。中国考生呼吁ETS加快新托福考点铺设与中国学生的留学热情高涨及2007年第一波留学洪峰的提前到来的大好形势相比，新托福网考的一“位”难求的现状却让许多中国考生感到十分郁闷。为赶上年底美国高校留学的申请高峰，许多考生会选择在下半年报考托福，然而，7月至10月的网上报名火爆，许多考生因报不上名而着急不已。丁先生从去年8月份就开始报名托福考，可半年多过去了，他至今没能拿到托福考试的入场券，“每回开始接受报名，我早早地就等在电脑前，可一转眼就报满了”。“我还巴不得能买到‘黄牛票’呢。”同济学生小刘急于今年申请赴美留学，和丁先生的遭遇类似，他也未能“抢”到托福考试的考位，“我在网上一直搜索到占座黄牛的信息，可每次联系到他们，都说已经卖掉了”，小刘甚至出过500元的“收购价”，也未能如愿。黄牛手中倒卖出的托福考位炙手可热，而一些急于出国留学的考生甚至只能打“飞的”到国外考点去考托福。老师表示，目前的新托福考试报名现状将对高中生本科留学申请中的提前申请产生很大的影响，通常提前录取申请必须在每年的10月底完成，这意味着考生必须至少在10月底前参加完考试，但如无法报名参加7月到10月份的考试，这部分考生只能失去提前录取机会，而留待争取次年的常规录取。考生们如无法赶上此次报名，应调整好自己的心情，切不可放松对托福的备考，并随时关注教育部新托福报名网站是否有临时放出的空考试名额。考生应提前熟悉考试报名的流程，并选择网络速度比较快的电脑报名。如迫切需要获得10月份前托福考试机会的考生，不妨可查询香港、韩国、日本或新加坡等国的考点。但要注意的是，出国考托的机票与住宿花费不低，而环境陌生可能对考生考试状态产生影响。同时，他也呼吁ETS能够更有效地处理新托福报名紧张问题，如适当增加考试场次，及时释放已延退的名额，减少因“黄牛票”问题而增加的学生经济负担和因担心报不上名而产生的心理焦虑。托“新托福”加速 可望出现“三赢”局面“每次托福考试的报名都很紧张，通常一个地区一天内就会爆满”，上海国外考试部主任分析，“而每年年底是美国高校接受留学申请的高峰，很多考生都想在此之前拿到托福成绩，下半年的考位就显得特别紧俏，但在下半年考位并没有随之增加，托福考位严重的供需不平衡现象益发加剧。这次报不上名，计划今年年底申请留学的考生希望就很渺茫了。”为此，许多中国考生在电脑边束手无策、着急得直跳脚。为改善目前托福考试的现状，第一时间与ETS中国区相关负责人取得联系，呼吁主考方可否考虑到中国考生数量激增的情况，适当增加考点和考位，尤其是今年7至10月的新托福考试已经全部报满，而很多想考新托福的学生还没有报上名，能否增开今年7至10月的新托福考试。而ETS方面也表示将关注此事，希望能找出更好的解决方法。海外留学专家分析，目前中国学生的留学热情持续高涨，许多国家都在积极争取中国的留学市场，这几年，美国大学以及美国政府对中国学生频频抛出的橄榄枝，在这两年的高中生赴美留学潮以及美国研究生申请者数量激升的数据中已看到初步效果。在未来一段时间，中国考生申请美国院校的数量还将持续增长，但新托福考点容量与考生数量的巨大反差问题如不能得到及时解决，中国考生的留美热情是否会受到影响，美国留学市场的主要生源是否出现缩减，将不得而知。显然ETS是已经看到了美国留学这股浪潮，所以才不断加速中国的新托福改革的进程，增加托福考点，增加网考次数，但如果能够将其网点铺设的速度进一步提升，进一步增加考点、考位及考试次数，相信对于美国大学、美国政府及中国留学生而言将会形成一个皆大欢喜的“三赢”局面。
体育	辽宁新外援我确实胖了很多 在欧洲我只能打5号位对阵八一、上海两场比赛，辽宁盼盼队新援安东尼·迈尔斯表示，“自己打得不好，并不在比赛状态！ ”如何找回前CBA得分王的状态，安东尼今天下午向记者坦言，“我确实胖了很多，跑不起来了，接下来，我要从减肥做起！ ”记者：请你自我评价一下过去两场比赛的发挥？自己满意吗？安东尼：不满意，打得很不好，进攻、防守都不好，这不是我的最佳状态。记者：同4年前相比，你觉得最大的不足在哪？安东尼：我胖了很多，在移动上、弹跳上同那时确实有差距。记者：你还能打出之前的状态吗？安东尼：如果我减掉一些体重，我能够做得更好。记者：现在有具体的减肥计划吗？安东尼：坦率地说，我不知道。如果下个赛季我还能留在盼盼队，或是继续在CBA打球，我有减肥的信心，但如果我不能继续在中国打球，那么我可能重回欧洲打球。在欧洲，我只能打5号位，还需要保持现在的体重。记者：怎样看待在盼盼队的前景？能介绍一下是如何来到盼盼队的吗？安东尼：我不知道，我会尽力打好比赛，同几年前的CBA相比，现在的节奏更快了；在来盼盼队之前，我曾在塞尔维亚联赛打球，原来的俱乐部因为财政危机，同我结束了工作合同。就在我失去工作的第2天，经纪人告诉我，可以重回中国打球，所以我就来了。记者：今天是情人节，同爱人有特别的交流、沟通吗？安东尼：情人节？没有特别的交流，一会儿我要好好的睡一觉。睡醒后，我会和妻子及3个孩子聊会视频。过去6年里，我四处比赛，早就没有情人节的概念了。现在，我想的唯一一件事，就是打好球，留在盼盼队。□本报记者/朱才威 14日电自太原
财经	基金公司员工不得炒股据新华社电中国证监会20日发布修订后的《基金管理公司投资管理人员管理指导意见》，从建立基金经理注册制、严禁基金公司员工买卖股票、加强投资管理人员通信和出境管理等方面规范基金公司相关人员的行为。指导意见自4月1日起实施。指导意见明确，除法律、行政法规另有规定外，基金管理公司员工不得买卖股票，直系亲属买卖股票的，应当及时向公司报备其账户和买卖情况。公司所管理基金的交易与员工直系亲属买卖股票的交易应当避免利益冲突。指导意见要求，基金公司的固定电话要进行录音，交易时间内投资管理人员的移动电话、掌上电脑等移动通讯工具应集中保管，MSN、QQ等各类即时通信工具和电子邮件应实施全程监控并留痕，录音、即时通信、电子邮件等资料要保存5年以上。
游戏	《蛙蛙乐园》岁末圣诞活动潮爆连台“叮叮铛，叮叮铛，铃儿响叮铛…”印象中的圣诞节会有一位圣诞老公公在平安夜的晚上将准备好的礼物送给一年里表现最好的小朋友噢，把礼物俏俏的塞在床头袜子里O(∩_∩)O~~！《蛙蛙乐园》也在这特别的日子里为大家准备了五彩滨纷的活动噢，小编给大家讲讲吧：1、圣诞＆元旦幸福里-许愿树幸福里开放时间：12月.22日-1月4日新年里的期盼总是美好的，希望来年转个好运儿，考个好大学，找份好工作，家人健康万福，老板多多加工资……蛙园为你在这个幸福里植下许愿树，用祝福去陪栽，一起许下愿望吧！2、新年缤纷欢乐送活动时间：12月22日零时~1月6日零时(共15天)欢乐一送：完成任务送新年礼包进入斗地主[财富房]进行游戏，玩够20局就可以得到幸运金宝箱1个，每天集齐并打开7个宝箱即完成任务，天天开奖，机会多多哦！每天完成[任务]的友友即可获赠一个“新年礼包”(价值4000蛙币的宠物元素包1个)欢乐二送：宝箱王送话费卡蛙币只要进入斗地主[财富房]进行游戏并赢取宝箱，玩够20局就可以得到幸运金宝箱1个。每天赢取并开的宝箱个数最多的友友(宝箱需全为打开状态)可以获得当天欢乐宝箱王大奖。欢乐三送：充值卡充送新年靓号活动期间凡用话费充值卡充蛙币，每次充值额度在50元以上，每50元即可获得自选靓号1个 ，100元可获自选2个靓号。以此类推，多充多送。O(∩_∩)O~~《蛙蛙乐园》是国内人气最旺休闲手机网游，涵盖最风行斗地主、麻将、扎金花等游戏和玩法。基本功能永久免费！升级送礼游戏名称：《蛙蛙乐园》游戏类别：休闲类手机网游出品商：天择科技有限公司WAP手机官网：wawagame.cn客服电话：0755-82871499
娱乐	《巴黎宝贝》影迷见面会 鬼马邓超向粉丝求合影《巴黎宝贝》于8月25日上映，上映四天以来好评如潮。为此海润影业为影迷们提供了一次免费观影以及与邓超近距离接触的机会。在电影放映的过程中，邓超的精彩表演总能让影迷们欢笑不已，而演到巴黎式的浪漫与深情时，也总能让观众倾注其中，邓超的表演完全hold住了观众的心。影片刚结束，邓超就马上奔去与粉丝见面。本来事先安排好的先是媒体专访，然后与粉丝互动。邓超为了不让粉丝等他，放了媒体的“鸽子”，在影片结束的第一时刻便出现在了影院。 邓超现身时还调皮的跟粉丝们玩起了捉迷藏，在主持人喊道：“欢迎邓超入场……”邓超则调皮的躲在后台入口处，探出头了跟粉丝打招呼。这么调皮的打招呼方式显然让影迷们一时半会儿没反应过来。现场并没有出现呐喊或尖叫，大家似乎都很拘谨。邓超看出了粉丝的拘谨，想尽各种方法调动气氛，调侃粉丝或是夸张的表演，似乎都没有令情况好转。在与粉丝互动环节，邓超与影迷演绎了片中几个经典片段。一名年轻女粉丝迅速跑上台要与邓超搭戏，邓超十分认真的配合，专注的眼神让女粉丝狂呼“受不了”。之后一四十多岁的阿姨上来与邓超搭戏，上演片中邓超饰演的Leo与克莱蒙斯饰演的Amy最后的告别这一片段。邓超的帅气让这位阿姨几度忘记台词，脑子一片空白，最后阿姨终于记住台词深情对邓超说道：“这样你的吻更纯洁”。程兴家/文 夏祺/图 张大伟/视频
家居	提前和施工方约法三章(图)NO.2提前和施工方约法三章笔者在19楼家居论坛做了一个“说说你家的装修浪费有多少”的调查。调查显示，四成网友认为他家的主要装修浪费原因是：浪费在工人乱用材料，导致很多好好的油漆、木材、地板等都不能用了。在采访中，笔者也听到了这样一个装修业界的旧闻：有些公司装修是按照用材数量计算人工费的，一装修公司为了多赚人工费，不惜把业主家自购的木板都塞到了吊顶里面去，几年后业主掀开吊顶才发现，原来上面藏满了木板。由此可见这四成网友的分析还是有几分道理的。一位独立设计师说，如果现场管理方法得当，5万元里可以节约3000元。这就得看业主会不会盯牢施工方在材料上精打细算，每种建材都算一算再切割或者使用那省出来的材料。省钱之道：施工过程中怎么节约用材，首先当然得看施工方的手段了。一样面积的地面，计算瓷砖铺贴合理与否可能省下不少瓷砖钱。如果觉得拼拼凑凑计算太麻烦，对装修家庭而言，比较公平的办法是事先跟装修公司商定好，各项按面积算费用，比如乳胶漆实际刷了多少平方米就算多少的钱，而不是按照用料多少算钱，这种算法可以迫使装修公司节约用料。
体育	面对旧主江苏杰米尔很给力 他的步伐唐正东也难挡孙军曾对记者说过，皮科特的到来不仅令东北虎的进攻颇有起色，同时他给全队带来的推动作用是不可低估的，尤其是对另一名外援杰米尔的影响。昨晚的比赛就验证了这一点，面对曾经效力的旧主球队，杰米尔打得近乎疯狂，他用完美的表现帮助球队拿下了胜利，同时也征服了所有东北虎球迷。比赛开始阶段东北虎始终无法打开局面，这时候杰米尔挺身而出，他不断得分帮助东北虎始终在比分上咬住对手，而在其他时候，只要东北虎陷入困境，杰米尔总是能依靠自己在篮下的得分挽回颓势。本场比赛杰米尔得到了全场最高的32分，同时还有12个篮板和4次盖帽入账，成为了东北虎获胜的最大功臣。虽然江苏队非常熟悉杰米尔的打法，但无论他们派上外援或者唐正东，都无法阻挡杰米尔在篮下的绝对控制力，杰米尔甚至在第三节还施展了一次自己三分远投的能力。 
